score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
11,9
13,10
13,11
13,12
13,13
13,14
13,15
13,16
13,17
13,18
13,19
15,20
15,21
18,22
35,23
35,24
35,25
35,26
35,27
36,28
36,29
39,30
46,31
48,32
48,33
68,34
68,35
79,36
83,37
88,38
88,39
88,40
88,41
106,42
108,43
108,44
117,45
117,46
117,47
117,48
118,49
118,50
127,51
127,52
127,53
132,54
132,55
147,56
147,57
147,58
150,59
150,60
151,61
151,62
151,63
158,64
159,65
159,66
159,67
159,68
159,69
160,70
169,71
169,72
169,73
174,74
174,75
174,76
178,77
178,78
178,79
178,80
179,81
179,82
179,83
179,84
