score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
13,10
18,11
19,12
19,13
19,14
19,15
24,16
24,17
24,18
29,19
31,20
31,21
55,22
60,23
60,24
60,25
60,26
78,27
78,28
78,29
85,30
85,31
85,32
85,33
85,34
85,35
87,36
87,37
87,38
87,39
90,40
94,41
94,42
94,43
94,44
94,45
98,46
98,47
121,48
121,49
125,50
125,51
126,52
128,53
141,54
141,55
141,56
146,57
146,58
146,59
148,60
148,61
151,62
151,63
158,64
162,65
162,66
162,67
162,68
164,69
164,70
179,71
179,72
180,73
194,74
203,75
203,76
240,77
240,78
242,79
245,80
248,81
248,82
259,83
260,84
260,85
260,86
267,87
267,88
268,89
270,90
275,91
278,92
278,93
278,94
278,95
278,96
278,97
278,98
280,99
286,100
291,101
292,102
297,103
297,104
297,105
304,106
308,107
308,108
319,109
319,110
320,111
320,112
320,113
320,114
324,115
324,116
333,117
333,118
360,119
360,120
395,121
395,122
395,123
400,124
410,125
410,126
411,127
411,128
411,129
417,130
417,131
417,132
417,133
417,134
417,135
421,136
421,137
421,138
421,139
