score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
13,8
13,9
16,10
16,11
16,12
16,13
16,14
16,15
18,16
21,17
21,18
25,19
36,20
36,21
39,22
54,23
54,24
54,25
54,26
54,27
57,28
78,29
78,30
78,31
85,32
85,33
90,34
90,35
95,36
95,37
95,38
95,39
98,40
98,41
98,42
98,43
98,44
98,45
116,46
116,47
116,48
121,49
121,50
122,51
132,52
132,53
132,54
132,55
132,56
134,57
134,58
139,59
144,60
148,61
153,62
153,63
153,64
157,65
157,66
157,67
158,68
158,69
179,70
182,71
182,72
182,73
182,74
187,75
187,76
187,77
187,78
187,79
210,80
210,81
210,82
211,83
211,84
231,85
231,86
231,87
231,88
236,89
236,90
236,91
236,92
266,93
270,94
270,95
275,96
275,97
275,98
275,99
278,100
290,101
290,102
290,103
290,104
293,105
294,106
303,107
305,108
316,109
316,110
316,111
316,112
320,113
320,114
320,115
331,116
331,117
340,118
344,119
345,120
345,121
350,122
350,123
352,124
352,125
352,126
356,127
356,128
