score,frame
0,0
0,1
1,2
1,3
3,4
6,5
6,6
6,7
6,8
6,9
11,10
11,11
11,12
15,13
15,14
32,15
32,16
32,17
36,18
36,19
36,20
36,21
41,22
41,23
44,24
45,25
45,26
48,27
48,28
66,29
66,30
66,31
66,32
71,33
75,34
75,35
83,36
88,37
88,38
88,39
88,40
88,41
91,42
113,43
113,44
117,45
122,46
122,47
124,48
128,49
128,50
159,51
159,52
159,53
162,54
171,55
171,56
186,57
187,58
187,59
196,60
196,61
196,62
196,63
196,64
196,65
199,66
199,67
217,68
217,69
217,70
220,71
220,72
220,73
220,74
223,75
223,76
232,77
236,78
236,79
236,80
236,81
240,82
260,83
260,84
260,85
267,86
267,87
267,88
267,89
267,90
267,91
279,92
279,93
279,94
280,95
291,96
291,97
291,98
292,99
292,100
297,101
300,102
300,103
