score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
10,8
10,9
10,10
13,11
13,12
13,13
18,14
18,15
18,16
18,17
20,18
20,19
35,20
35,21
42,22
44,23
44,24
44,25
49,26
61,27
61,28
61,29
62,30
64,31
64,32
64,33
64,34
64,35
68,36
69,37
69,38
84,39
87,40
87,41
99,42
99,43
108,44
108,45
117,46
135,47
135,48
138,49
140,50
140,51
140,52
140,53
145,54
145,55
148,56
151,57
151,58
155,59
155,60
158,61
173,62
173,63
173,64
173,65
173,66
200,67
200,68
200,69
202,70
207,71
209,72
212,73
215,74
216,75
220,76
235,77
235,78
235,79
235,80
235,81
239,82
244,83
244,84
244,85
249,86
249,87
251,88
258,89
259,90
259,91
261,92
261,93
261,94
265,95
265,96
271,97
271,98
271,99
305,100
305,101
305,102
305,103
317,104
317,105
317,106
317,107
320,108
323,109
323,110
323,111
323,112
332,113
385,114
385,115
385,116
385,117
390,118
391,119
391,120
391,121
394,122
398,123
409,124
409,125
410,126
410,127
410,128
410,129
413,130
420,131
420,132
425,133
425,134
445,135
445,136
445,137
445,138
445,139
445,140
445,141
448,142
449,143
453,144
453,145
456,146
456,147
468,148
468,149
468,150
468,151
