score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
10,8
10,9
10,10
10,11
11,12
11,13
11,14
16,15
16,16
30,17
30,18
30,19
44,20
44,21
46,22
46,23
46,24
46,25
46,26
48,27
57,28
64,29
64,30
64,31
64,32
64,33
64,34
82,35
82,36
82,37
83,38
83,39
83,40
86,41
95,42
99,43
110,44
115,45
115,46
120,47
120,48
123,49
123,50
125,51
129,52
129,53
129,54
129,55
129,56
129,57
129,58
139,59
142,60
142,61
151,62
151,63
151,64
156,65
156,66
156,67
156,68
159,69
162,70
162,71
162,72
169,73
169,74
178,75
178,76
178,77
178,78
182,79
182,80
225,81
228,82
228,83
228,84
228,85
233,86
239,87
239,88
239,89
239,90
244,91
244,92
244,93
251,94
251,95
251,96
251,97
259,98
268,99
268,100
268,101
270,102
277,103
296,104
299,105
314,106
314,107
314,108
318,109
318,110
318,111
332,112
332,113
332,114
332,115
335,116
335,117
335,118
346,119
346,120
346,121
346,122
355,123
360,124
