score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
17,9
17,10
17,11
17,12
17,13
17,14
17,15
19,16
28,17
28,18
28,19
39,20
42,21
42,22
42,23
42,24
49,25
49,26
54,27
54,28
54,29
54,30
55,31
58,32
58,33
58,34
61,35
88,36
88,37
88,38
88,39
88,40
89,41
89,42
93,43
96,44
103,45
108,46
123,47
123,48
124,49
124,50
124,51
124,52
124,53
124,54
129,55
129,56
129,57
134,58
134,59
145,60
145,61
152,62
152,63
152,64
155,65
155,66
181,67
186,68
188,69
188,70
188,71
192,72
192,73
192,74
214,75
214,76
214,77
214,78
214,79
215,80
236,81
238,82
268,83
268,84
270,85
270,86
273,87
277,88
277,89
278,90
281,91
284,92
293,93
293,94
293,95
296,96
296,97
296,98
303,99
314,100
314,101
314,102
319,103
319,104
321,105
324,106
331,107
331,108
331,109
336,110
347,111
347,112
351,113
351,114
351,115
351,116
351,117
354,118
359,119
359,120
359,121
359,122
361,123
361,124
361,125
361,126
363,127
406,128
406,129
409,130
409,131
411,132
418,133
422,134
422,135
438,136
438,137
438,138
443,139
443,140
443,141
450,142
450,143
454,144
