score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
10,7
10,8
10,9
10,10
10,11
14,12
14,13
14,14
14,15
31,16
31,17
31,18
34,19
46,20
46,21
46,22
49,23
49,24
60,25
60,26
60,27
60,28
60,29
60,30
60,31
60,32
80,33
85,34
88,35
88,36
88,37
91,38
93,39
93,40
94,41
94,42
94,43
94,44
103,45
107,46
112,47
113,48
131,49
135,50
135,51
135,52
139,53
139,54
139,55
173,56
173,57
173,58
173,59
173,60
173,61
173,62
173,63
200,64
205,65
205,66
205,67
205,68
205,69
205,70
205,71
205,72
205,73
206,74
206,75
206,76
211,77
211,78
211,79
211,80
211,81
222,82
222,83
222,84
269,85
271,86
271,87
271,88
275,89
275,90
275,91
280,92
280,93
280,94
280,95
285,96
285,97
294,98
294,99
297,100
308,101
308,102
308,103
308,104
308,105
312,106
312,107
312,108
312,109
312,110
312,111
312,112
321,113
321,114
321,115
368,116
368,117
373,118
373,119
373,120
373,121
373,122
373,123
373,124
377,125
377,126
382,127
382,128
387,129
392,130
396,131
396,132
396,133
396,134
396,135
