score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
15,8
15,9
15,10
15,11
16,12
21,13
28,14
28,15
28,16
31,17
36,18
36,19
36,20
47,21
47,22
47,23
47,24
52,25
52,26
52,27
53,28
53,29
53,30
53,31
55,32
55,33
67,34
67,35
72,36
76,37
76,38
80,39
80,40
80,41
83,42
101,43
104,44
105,45
105,46
105,47
109,48
109,49
109,50
112,51
112,52
138,53
143,54
143,55
143,56
143,57
143,58
143,59
145,60
151,61
154,62
154,63
154,64
154,65
156,66
156,67
171,68
174,69
174,70
174,71
174,72
174,73
174,74
178,75
178,76
187,77
192,78
192,79
192,80
192,81
192,82
195,83
198,84
198,85
198,86
198,87
227,88
237,89
237,90
237,91
263,92
267,93
272,94
272,95
272,96
279,97
279,98
279,99
290,100
302,101
305,102
305,103
305,104
305,105
307,106
307,107
307,108
311,109
311,110
311,111
316,112
