score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
13,8
17,9
22,10
22,11
33,12
33,13
33,14
33,15
36,16
36,17
36,18
45,19
45,20
48,21
48,22
48,23
48,24
48,25
68,26
68,27
68,28
71,29
71,30
73,31
73,32
73,33
73,34
73,35
74,36
74,37
79,38
82,39
82,40
106,41
106,42
106,43
106,44
106,45
106,46
108,47
108,48
108,49
108,50
113,51
113,52
113,53
127,54
127,55
127,56
151,57
152,58
152,59
155,60
155,61
155,62
155,63
160,64
164,65
182,66
182,67
186,68
186,69
191,70
191,71
193,72
196,73
196,74
196,75
196,76
196,77
211,78
224,79
224,80
241,81
242,82
242,83
242,84
247,85
247,86
247,87
247,88
247,89
269,90
269,91
269,92
273,93
278,94
278,95
278,96
293,97
293,98
300,99
331,100
332,101
332,102
346,103
346,104
346,105
346,106
350,107
355,108
366,109
366,110
369,111
369,112
373,113
373,114
373,115
374,116
376,117
376,118
376,119
376,120
376,121
379,122
379,123
394,124
402,125
402,126
402,127
402,128
408,129
408,130
433,131
433,132
433,133
433,134
433,135
440,136
440,137
445,138
445,139
445,140
445,141
445,142
445,143
445,144
