score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
11,10
13,11
13,12
13,13
17,14
18,15
21,16
21,17
26,18
28,19
32,20
35,21
35,22
35,23
44,24
48,25
60,26
63,27
63,28
63,29
63,30
63,31
63,32
65,33
65,34
76,35
78,36
78,37
78,38
79,39
79,40
85,41
85,42
87,43
88,44
88,45
88,46
95,47
95,48
95,49
95,50
95,51
95,52
95,53
97,54
102,55
102,56
102,57
102,58
102,59
111,60
111,61
111,62
138,63
145,64
150,65
150,66
150,67
150,68
183,69
183,70
185,71
185,72
185,73
185,74
186,75
186,76
186,77
186,78
195,79
195,80
195,81
198,82
209,83
211,84
215,85
218,86
229,87
246,88
246,89
246,90
246,91
246,92
246,93
258,94
282,95
282,96
291,97
291,98
296,99
296,100
296,101
296,102
296,103
305,104
305,105
309,106
313,107
315,108
318,109
318,110
318,111
318,112
343,113
343,114
343,115
348,116
348,117
350,118
350,119
350,120
362,121
362,122
362,123
362,124
362,125
362,126
362,127
362,128
