score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
11,8
11,9
11,10
11,11
23,12
23,13
23,14
28,15
28,16
32,17
43,18
43,19
47,20
47,21
47,22
50,23
53,24
57,25
62,26
71,27
71,28
71,29
71,30
78,31
96,32
96,33
100,34
100,35
100,36
100,37
105,38
105,39
109,40
110,41
113,42
113,43
113,44
116,45
127,46
132,47
133,48
133,49
133,50
133,51
133,52
133,53
135,54
135,55
147,56
147,57
149,58
149,59
149,60
149,61
149,62
149,63
154,64
159,65
159,66
159,67
170,68
170,69
197,70
197,71
197,72
197,73
197,74
197,75
197,76
202,77
205,78
209,79
209,80
220,81
223,82
223,83
223,84
223,85
223,86
227,87
227,88
231,89
231,90
231,91
234,92
234,93
259,94
268,95
268,96
268,97
277,98
280,99
280,100
312,101
312,102
316,103
318,104
319,105
324,106
333,107
333,108
333,109
333,110
333,111
340,112
342,113
342,114
346,115
357,116
357,117
357,118
361,119
375,120
375,121
376,122
379,123
381,124
381,125
381,126
