score,frame
0,0
0,1
1,2
1,3
1,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
15,13
15,14
15,15
17,16
17,17
18,18
30,19
30,20
30,21
35,22
35,23
35,24
39,25
48,26
48,27
59,28
59,29
59,30
59,31
60,32
61,33
61,34
61,35
66,36
66,37
71,38
71,39
71,40
72,41
77,42
77,43
79,44
86,45
86,46
88,47
88,48
91,49
106,50
106,51
111,52
111,53
136,54
136,55
140,56
145,57
145,58
146,59
151,60
151,61
153,62
153,63
153,64
153,65
158,66
158,67
173,68
176,69
176,70
194,71
194,72
194,73
194,74
194,75
199,76
199,77
203,78
203,79
204,80
206,81
213,82
213,83
222,84
222,85
222,86
223,87
223,88
223,89
223,90
224,91
226,92
231,93
231,94
231,95
