score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
10,15
10,16
10,17
15,18
15,19
15,20
52,21
52,22
52,23
52,24
52,25
57,26
57,27
66,28
66,29
66,30
66,31
80,32
80,33
80,34
80,35
80,36
110,37
110,38
110,39
113,40
113,41
113,42
113,43
120,44
120,45
122,46
122,47
122,48
122,49
122,50
122,51
122,52
122,53
131,54
143,55
143,56
146,57
149,58
149,59
149,60
156,61
156,62
156,63
156,64
156,65
174,66
176,67
194,68
195,69
195,70
209,71
209,72
212,73
212,74
219,75
219,76
220,77
220,78
220,79
231,80
234,81
234,82
238,83
238,84
242,85
242,86
243,87
248,88
248,89
248,90
249,91
249,92
249,93
263,94
289,95
294,96
294,97
296,98
296,99
296,100
296,101
296,102
296,103
300,104
303,105
303,106
303,107
305,108
305,109
305,110
305,111
310,112
328,113
333,114
333,115
390,116
390,117
390,118
390,119
390,120
390,121
390,122
390,123
390,124
393,125
396,126
398,127
398,128
422,129
425,130
434,131
434,132
435,133
435,134
435,135
439,136
444,137
459,138
459,139
459,140
459,141
459,142
463,143
463,144
482,145
482,146
482,147
482,148
482,149
