score,frame
0,0
0,1
1,2
1,3
1,4
3,5
6,6
10,7
10,8
14,9
14,10
14,11
19,12
19,13
23,14
28,15
28,16
29,17
31,18
31,19
35,20
46,21
49,22
49,23
49,24
49,25
51,26
54,27
63,28
63,29
67,30
67,31
67,32
67,33
71,34
73,35
73,36
73,37
73,38
82,39
82,40
82,41
82,42
82,43
86,44
89,45
104,46
104,47
104,48
111,49
117,50
117,51
117,52
117,53
117,54
147,55
147,56
149,57
149,58
163,59
163,60
163,61
163,62
163,63
163,64
196,65
199,66
199,67
199,68
199,69
199,70
207,71
207,72
212,73
212,74
223,75
223,76
234,77
235,78
235,79
239,80
239,81
244,82
244,83
246,84
246,85
249,86
249,87
251,88
251,89
255,90
255,91
255,92
299,93
299,94
299,95
302,96
302,97
302,98
302,99
311,100
311,101
311,102
316,103
316,104
316,105
316,106
326,107
328,108
328,109
328,110
333,111
342,112
343,113
346,114
346,115
350,116
354,117
354,118
408,119
408,120
408,121
408,122
408,123
412,124
417,125
417,126
422,127
437,128
437,129
437,130
442,131
442,132
442,133
442,134
447,135
447,136
449,137
449,138
