score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
15,8
15,9
15,10
15,11
15,12
16,13
18,14
18,15
18,16
38,17
38,18
38,19
40,20
45,21
45,22
49,23
67,24
67,25
70,26
70,27
70,28
70,29
70,30
70,31
70,32
70,33
74,34
74,35
77,36
86,37
86,38
105,39
105,40
105,41
105,42
105,43
105,44
105,45
105,46
105,47
109,48
109,49
109,50
112,51
112,52
112,53
112,54
112,55
112,56
114,57
114,58
127,59
127,60
127,61
127,62
139,63
139,64
141,65
141,66
141,67
141,68
179,69
179,70
186,71
197,72
197,73
197,74
198,75
198,76
198,77
198,78
201,79
201,80
201,81
203,82
215,83
215,84
215,85
215,86
217,87
217,88
247,89
256,90
256,91
256,92
256,93
256,94
259,95
259,96
259,97
259,98
259,99
266,100
266,101
271,102
271,103
271,104
271,105
289,106
289,107
289,108
294,109
294,110
309,111
309,112
310,113
310,114
310,115
316,116
316,117
316,118
316,119
316,120
316,121
316,122
332,123
339,124
339,125
339,126
