score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
11,10
11,11
11,12
11,13
11,14
11,15
28,16
31,17
33,18
33,19
40,20
40,21
40,22
40,23
45,24
45,25
45,26
48,27
48,28
48,29
53,30
53,31
53,32
53,33
55,34
55,35
55,36
55,37
55,38
64,39
75,40
75,41
75,42
75,43
75,44
75,45
82,46
82,47
82,48
118,49
137,50
137,51
137,52
141,53
152,54
152,55
152,56
157,57
157,58
157,59
157,60
160,61
160,62
160,63
160,64
160,65
160,66
161,67
168,68
168,69
178,70
180,71
180,72
180,73
180,74
209,75
214,76
214,77
214,78
219,79
219,80
223,81
223,82
250,83
268,84
268,85
268,86
268,87
268,88
268,89
269,90
271,91
274,92
289,93
289,94
289,95
301,96
301,97
301,98
331,99
331,100
336,101
336,102
347,103
347,104
351,105
351,106
358,107
358,108
362,109
362,110
364,111
364,112
364,113
364,114
383,115
383,116
386,117
389,118
389,119
390,120
390,121
395,122
400,123
400,124
400,125
418,126
418,127
422,128
427,129
427,130
430,131
433,132
433,133
433,134
441,135
441,136
444,137
444,138
444,139
474,140
477,141
477,142
484,143
489,144
489,145
493,146
497,147
497,148
508,149
508,150
513,151
513,152
513,153
513,154
513,155
513,156
