score,frame
0,0
0,1
1,2
1,3
3,4
6,5
6,6
6,7
6,8
6,9
8,10
8,11
8,12
12,13
12,14
12,15
12,16
13,17
22,18
22,19
22,20
24,21
24,22
24,23
34,24
34,25
43,26
54,27
54,28
54,29
54,30
56,31
56,32
79,33
83,34
88,35
89,36
89,37
93,38
93,39
93,40
96,41
100,42
102,43
102,44
107,45
116,46
116,47
119,48
137,49
137,50
137,51
137,52
144,53
149,54
153,55
153,56
164,57
164,58
164,59
165,60
165,61
195,62
195,63
195,64
199,65
204,66
222,67
222,68
222,69
222,70
229,71
234,72
234,73
238,74
238,75
238,76
238,77
252,78
252,79
252,80
255,81
255,82
255,83
255,84
258,85
259,86
259,87
271,88
271,89
271,90
271,91
282,92
282,93
285,94
288,95
288,96
289,97
289,98
289,99
290,100
290,101
290,102
330,103
330,104
330,105
332,106
332,107
332,108
357,109
357,110
357,111
361,112
366,113
366,114
371,115
372,116
372,117
372,118
372,119
372,120
387,121
387,122
402,123
402,124
402,125
413,126
414,127
416,128
416,129
416,130
416,131
416,132
421,133
421,134
447,135
447,136
452,137
452,138
452,139
452,140
457,141
458,142
458,143
458,144
461,145
479,146
483,147
483,148
483,149
485,150
485,151
485,152
