score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
8,10
8,11
8,12
8,13
11,14
11,15
11,16
20,17
32,18
32,19
36,20
36,21
36,22
53,23
53,24
53,25
53,26
56,27
71,28
71,29
71,30
74,31
74,32
78,33
78,34
78,35
78,36
92,37
97,38
97,39
97,40
97,41
114,42
126,43
126,44
126,45
126,46
129,47
133,48
133,49
133,50
136,51
136,52
136,53
143,54
143,55
143,56
143,57
143,58
148,59
148,60
148,61
148,62
148,63
165,64
165,65
188,66
188,67
188,68
193,69
195,70
195,71
196,72
203,73
211,74
211,75
211,76
211,77
211,78
213,79
213,80
228,81
228,82
228,83
228,84
231,85
231,86
243,87
246,88
246,89
247,90
256,91
256,92
259,93
259,94
288,95
288,96
288,97
293,98
294,99
296,100
296,101
296,102
296,103
296,104
307,105
307,106
307,107
312,108
312,109
315,110
315,111
316,112
316,113
319,114
319,115
322,116
322,117
322,118
322,119
331,120
331,121
342,122
342,123
344,124
379,125
379,126
384,127
384,128
391,129
391,130
391,131
391,132
444,133
444,134
444,135
445,136
447,137
447,138
452,139
455,140
455,141
455,142
455,143
455,144
455,145
459,146
