score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
11,10
11,11
16,12
17,13
17,14
24,15
35,16
35,17
38,18
39,19
48,20
50,21
50,22
50,23
55,24
59,25
59,26
60,27
60,28
62,29
62,30
62,31
73,32
76,33
79,34
79,35
84,36
84,37
84,38
84,39
84,40
93,41
93,42
93,43
93,44
103,45
103,46
103,47
103,48
103,49
103,50
106,51
115,52
137,53
138,54
138,55
143,56
143,57
143,58
147,59
147,60
147,61
150,62
150,63
151,64
151,65
154,66
154,67
185,68
188,69
188,70
190,71
197,72
201,73
212,74
216,75
227,76
227,77
227,78
230,79
230,80
234,81
237,82
237,83
240,84
240,85
240,86
241,87
241,88
245,89
248,90
260,91
260,92
260,93
261,94
266,95
266,96
266,97
289,98
289,99
289,100
289,101
289,102
289,103
292,104
292,105
295,106
304,107
304,108
304,109
306,110
306,111
306,112
306,113
306,114
313,115
324,116
336,117
336,118
336,119
350,120
361,121
361,122
361,123
361,124
361,125
366,126
366,127
371,128
371,129
375,130
419,131
419,132
419,133
426,134
428,135
428,136
428,137
442,138
442,139
445,140
445,141
449,142
450,143
450,144
459,145
459,146
459,147
470,148
475,149
479,150
479,151
479,152
502,153
502,154
502,155
502,156
502,157
502,158
507,159
516,160
516,161
516,162
517,163
