score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
10,9
11,10
11,11
11,12
11,13
11,14
11,15
14,16
17,17
26,18
26,19
26,20
33,21
33,22
33,23
35,24
41,25
46,26
46,27
46,28
53,29
53,30
55,31
58,32
73,33
75,34
76,35
76,36
91,37
93,38
93,39
93,40
98,41
98,42
98,43
98,44
112,45
112,46
112,47
112,48
112,49
117,50
122,51
122,52
122,53
126,54
144,55
145,56
145,57
145,58
145,59
145,60
177,61
181,62
181,63
183,64
183,65
183,66
215,67
215,68
216,69
216,70
220,71
220,72
220,73
221,74
241,75
241,76
241,77
241,78
241,79
248,80
253,81
259,82
259,83
264,84
273,85
273,86
273,87
273,88
273,89
275,90
275,91
275,92
275,93
293,94
297,95
307,96
325,97
325,98
325,99
330,100
330,101
330,102
330,103
330,104
330,105
341,106
347,107
351,108
354,109
363,110
363,111
365,112
376,113
376,114
376,115
376,116
380,117
380,118
386,119
393,120
403,121
403,122
403,123
403,124
406,125
406,126
407,127
409,128
409,129
409,130
409,131
414,132
414,133
