score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
13,8
13,9
13,10
13,11
22,12
22,13
22,14
29,15
29,16
32,17
47,18
49,19
52,20
52,21
52,22
52,23
52,24
61,25
61,26
61,27
72,28
76,29
76,30
76,31
76,32
76,33
76,34
81,35
81,36
88,37
88,38
88,39
90,40
90,41
95,42
95,43
96,44
96,45
98,46
101,47
101,48
105,49
116,50
116,51
125,52
129,53
155,54
155,55
155,56
158,57
168,58
172,59
172,60
183,61
183,62
188,63
188,64
192,65
192,66
192,67
195,68
195,69
204,70
204,71
210,72
210,73
214,74
240,75
240,76
240,77
240,78
244,79
244,80
244,81
244,82
257,83
262,84
262,85
262,86
268,87
268,88
268,89
268,90
268,91
277,92
277,93
277,94
277,95
281,96
281,97
286,98
286,99
297,100
297,101
301,102
302,103
302,104
360,105
360,106
362,107
365,108
376,109
376,110
376,111
378,112
378,113
381,114
390,115
408,116
408,117
408,118
413,119
413,120
413,121
414,122
425,123
425,124
427,125
434,126
434,127
449,128
449,129
449,130
451,131
456,132
456,133
460,134
460,135
460,136
464,137
467,138
467,139
482,140
484,141
484,142
484,143
488,144
499,145
499,146
499,147
502,148
507,149
507,150
507,151
