score,frame
0,0
0,1
1,2
1,3
1,4
3,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
11,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
29,22
29,23
29,24
40,25
55,26
55,27
55,28
65,29
65,30
70,31
70,32
77,33
79,34
82,35
82,36
82,37
82,38
82,39
82,40
82,41
112,42
112,43
117,44
128,45
131,46
131,47
131,48
131,49
131,50
131,51
131,52
139,53
159,54
159,55
159,56
159,57
159,58
159,59
159,60
159,61
162,62
164,63
164,64
164,65
182,66
182,67
184,68
184,69
184,70
184,71
193,72
193,73
199,74
203,75
203,76
224,77
224,78
233,79
233,80
233,81
237,82
241,83
241,84
241,85
241,86
241,87
266,88
266,89
271,90
271,91
271,92
271,93
271,94
271,95
278,96
278,97
278,98
278,99
278,100
