score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
15,9
15,10
19,11
19,12
30,13
30,14
32,15
34,16
34,17
34,18
35,19
35,20
35,21
42,22
42,23
49,24
50,25
50,26
50,27
53,28
53,29
54,30
54,31
57,32
72,33
72,34
79,35
79,36
84,37
84,38
87,39
87,40
92,41
92,42
92,43
92,44
110,45
114,46
116,47
121,48
125,49
136,50
136,51
136,52
143,53
143,54
144,55
175,56
175,57
175,58
175,59
175,60
175,61
178,62
178,63
183,64
190,65
190,66
190,67
190,68
190,69
190,70
208,71
208,72
208,73
212,74
218,75
223,76
237,77
237,78
237,79
237,80
241,81
241,82
241,83
247,84
247,85
266,86
266,87
266,88
281,89
281,90
281,91
286,92
290,93
290,94
292,95
295,96
295,97
296,98
337,99
337,100
342,101
342,102
342,103
342,104
343,105
343,106
364,107
364,108
364,109
364,110
364,111
364,112
365,113
370,114
370,115
385,116
385,117
387,118
387,119
387,120
390,121
390,122
390,123
390,124
390,125
395,126
407,127
409,128
416,129
416,130
416,131
