score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
15,8
15,9
19,10
19,11
19,12
19,13
21,14
21,15
21,16
31,17
31,18
33,19
34,20
45,21
47,22
47,23
47,24
50,25
50,26
50,27
53,28
53,29
57,30
57,31
57,32
57,33
66,34
69,35
69,36
78,37
78,38
100,39
100,40
100,41
104,42
104,43
104,44
109,45
109,46
114,47
114,48
116,49
116,50
131,51
131,52
131,53
131,54
131,55
136,56
136,57
138,58
138,59
147,60
147,61
147,62
156,63
156,64
156,65
167,66
171,67
171,68
175,69
201,70
201,71
201,72
223,73
223,74
227,75
227,76
228,77
230,78
230,79
230,80
230,81
233,82
233,83
233,84
236,85
236,86
236,87
236,88
269,89
274,90
274,91
274,92
274,93
294,94
294,95
294,96
298,97
299,98
299,99
299,100
299,101
302,102
303,103
303,104
303,105
303,106
304,107
316,108
338,109
341,110
343,111
343,112
343,113
343,114
348,115
348,116
348,117
359,118
360,119
360,120
360,121
360,122
360,123
