score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
13,8
18,9
18,10
18,11
18,12
18,13
27,14
27,15
27,16
27,17
31,18
31,19
31,20
36,21
37,22
37,23
37,24
52,25
55,26
55,27
73,28
73,29
75,30
75,31
84,32
84,33
84,34
84,35
89,36
89,37
90,38
90,39
90,40
105,41
105,42
105,43
110,44
110,45
128,46
128,47
132,48
132,49
132,50
132,51
135,52
135,53
135,54
140,55
145,56
145,57
145,58
145,59
145,60
145,61
145,62
181,63
181,64
181,65
186,66
193,67
206,68
206,69
206,70
217,71
217,72
217,73
217,74
217,75
223,76
227,77
236,78
238,79
241,80
241,81
241,82
241,83
246,84
274,85
274,86
277,87
297,88
297,89
297,90
297,91
297,92
297,93
297,94
297,95
297,96
323,97
323,98
328,99
328,100
328,101
