score,frame
0,0
0,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
2,9
2,10
4,11
7,12
7,13
7,14
12,15
12,16
12,17
12,18
21,19
21,20
43,21
43,22
43,23
44,24
44,25
44,26
44,27
44,28
48,29
51,30
51,31
61,32
61,33
97,34
97,35
97,36
97,37
97,38
106,39
106,40
106,41
109,42
109,43
109,44
111,45
114,46
129,47
129,48
138,49
138,50
164,51
167,52
171,53
171,54
171,55
171,56
180,57
180,58
180,59
180,60
180,61
180,62
180,63
180,64
180,65
180,66
185,67
185,68
185,69
185,70
185,71
190,72
190,73
192,74
209,75
209,76
209,77
211,78
211,79
223,80
251,81
251,82
251,83
251,84
254,85
254,86
268,87
268,88
281,89
281,90
281,91
283,92
283,93
283,94
292,95
292,96
292,97
297,98
297,99
297,100
297,101
297,102
297,103
297,104
299,105
299,106
299,107
299,108
312,109
317,110
317,111
