score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
10,8
10,9
25,10
25,11
27,12
27,13
27,14
27,15
28,16
31,17
31,18
31,19
31,20
31,21
31,22
36,23
37,24
37,25
48,26
52,27
72,28
72,29
72,30
76,31
76,32
85,33
85,34
85,35
85,36
85,37
85,38
85,39
90,40
93,41
94,42
96,43
96,44
96,45
107,46
107,47
116,48
127,49
129,50
129,51
136,52
145,53
145,54
148,55
148,56
148,57
148,58
153,59
157,60
157,61
159,62
162,63
162,64
162,65
162,66
162,67
188,68
188,69
188,70
189,71
189,72
194,73
194,74
194,75
194,76
194,77
194,78
194,79
194,80
215,81
226,82
230,83
232,84
232,85
232,86
232,87
239,88
241,89
252,90
252,91
257,92
263,93
263,94
263,95
263,96
263,97
263,98
263,99
272,100
297,101
298,102
303,103
303,104
303,105
304,106
307,107
309,108
309,109
309,110
311,111
312,112
314,113
319,114
319,115
319,116
323,117
323,118
329,119
384,120
387,121
387,122
387,123
387,124
388,125
400,126
409,127
440,128
444,129
444,130
444,131
449,132
449,133
449,134
452,135
459,136
459,137
460,138
460,139
462,140
480,141
480,142
480,143
480,144
480,145
480,146
492,147
492,148
499,149
499,150
501,151
501,152
504,153
534,154
534,155
534,156
534,157
534,158
544,159
544,160
544,161
544,162
556,163
556,164
556,165
556,166
560,167
571,168
571,169
571,170
580,171
580,172
580,173
