score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
13,10
13,11
17,12
22,13
22,14
27,15
27,16
27,17
27,18
32,19
36,20
36,21
36,22
47,23
53,24
53,25
62,26
62,27
62,28
62,29
62,30
63,31
63,32
67,33
76,34
76,35
76,36
77,37
77,38
80,39
80,40
80,41
86,42
86,43
87,44
87,45
87,46
87,47
108,48
109,49
112,50
115,51
115,52
115,53
115,54
147,55
158,56
158,57
158,58
158,59
161,60
170,61
170,62
170,63
170,64
170,65
177,66
177,67
180,68
195,69
197,70
200,71
200,72
200,73
203,74
203,75
203,76
203,77
208,78
208,79
210,80
210,81
226,82
226,83
226,84
226,85
226,86
226,87
288,88
288,89
295,90
295,91
295,92
295,93
295,94
295,95
305,96
305,97
305,98
305,99
305,100
307,101
312,102
312,103
312,104
312,105
317,106
317,107
318,108
318,109
318,110
318,111
318,112
322,113
342,114
342,115
342,116
345,117
345,118
345,119
346,120
355,121
355,122
360,123
360,124
360,125
360,126
386,127
397,128
404,129
408,130
413,131
413,132
414,133
416,134
416,135
421,136
421,137
421,138
425,139
443,140
443,141
443,142
446,143
446,144
453,145
453,146
458,147
458,148
458,149
475,150
475,151
476,152
476,153
476,154
480,155
480,156
483,157
483,158
488,159
488,160
488,161
488,162
