score,frame
0,0
0,1
1,2
1,3
1,4
3,5
6,6
6,7
6,8
6,9
6,10
6,11
10,12
10,13
19,14
19,15
30,16
30,17
30,18
30,19
30,20
30,21
35,22
35,23
35,24
40,25
44,26
71,27
76,28
80,29
80,30
80,31
80,32
80,33
80,34
92,35
94,36
94,37
94,38
94,39
94,40
94,41
112,42
112,43
115,44
116,45
122,46
126,47
126,48
131,49
131,50
153,51
156,52
158,53
161,54
161,55
161,56
161,57
161,58
175,59
176,60
176,61
176,62
185,63
196,64
196,65
198,66
198,67
198,68
199,69
199,70
199,71
200,72
200,73
205,74
205,75
209,76
209,77
209,78
209,79
216,80
229,81
232,82
232,83
232,84
237,85
265,86
265,87
270,88
270,89
281,90
282,91
282,92
282,93
287,94
287,95
290,96
290,97
290,98
293,99
293,100
293,101
293,102
294,103
294,104
294,105
294,106
