score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
11,9
11,10
11,11
12,12
17,13
26,14
31,15
36,16
36,17
38,18
38,19
38,20
38,21
38,22
40,23
43,24
43,25
43,26
44,27
55,28
67,29
69,30
69,31
72,32
76,33
87,34
87,35
91,36
94,37
99,38
99,39
99,40
99,41
104,42
104,43
104,44
106,45
106,46
117,47
124,48
124,49
124,50
142,51
142,52
145,53
150,54
150,55
151,56
155,57
173,58
173,59
176,60
202,61
202,62
206,63
206,64
206,65
206,66
215,67
215,68
215,69
215,70
219,71
219,72
219,73
219,74
219,75
228,76
248,77
248,78
248,79
250,80
250,81
250,82
272,83
275,84
275,85
280,86
280,87
280,88
280,89
285,90
285,91
289,92
294,93
294,94
294,95
294,96
294,97
294,98
300,99
300,100
304,101
304,102
316,103
316,104
317,105
317,106
317,107
317,108
317,109
317,110
