score,frame
0,0
0,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
5,13
5,14
7,15
30,16
30,17
33,18
33,19
38,20
38,21
41,22
56,23
56,24
56,25
56,26
56,27
56,28
61,29
63,30
63,31
73,32
73,33
73,34
95,35
95,36
95,37
95,38
98,39
98,40
103,41
103,42
103,43
135,44
135,45
143,46
143,47
149,48
149,49
149,50
149,51
149,52
149,53
149,54
149,55
158,56
158,57
158,58
158,59
158,60
161,61
161,62
161,63
181,64
181,65
183,66
190,67
195,68
195,69
213,70
213,71
213,72
217,73
218,74
223,75
223,76
223,77
228,78
232,79
232,80
232,81
233,82
248,83
248,84
248,85
249,86
249,87
251,88
256,89
256,90
267,91
276,92
276,93
279,94
279,95
279,96
279,97
279,98
279,99
