score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
20,14
20,15
20,16
20,17
25,18
28,19
28,20
28,21
39,22
39,23
39,24
54,25
54,26
54,27
54,28
73,29
73,30
73,31
73,32
75,33
78,34
78,35
103,36
103,37
103,38
106,39
115,40
115,41
121,42
121,43
121,44
121,45
121,46
125,47
135,48
135,49
135,50
155,51
155,52
158,53
162,54
164,55
164,56
177,57
177,58
192,59
192,60
204,61
204,62
208,63
208,64
208,65
208,66
208,67
208,68
208,69
209,70
209,71
209,72
214,73
214,74
214,75
234,76
234,77
234,78
243,79
243,80
243,81
246,82
258,83
258,84
260,85
260,86
269,87
272,88
272,89
297,90
297,91
297,92
298,93
298,94
298,95
301,96
301,97
301,98
304,99
304,100
304,101
304,102
304,103
318,104
318,105
318,106
333,107
333,108
333,109
344,110
344,111
347,112
347,113
347,114
347,115
354,116
354,117
354,118
354,119
