score,frame
0,0
0,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
7,11
11,12
11,13
16,14
16,15
20,16
20,17
23,18
23,19
25,20
25,21
37,22
37,23
37,24
44,25
45,26
45,27
45,28
63,29
63,30
66,31
66,32
70,33
70,34
70,35
71,36
76,37
81,38
81,39
88,40
88,41
88,42
90,43
90,44
90,45
90,46
95,47
95,48
95,49
113,50
113,51
115,52
115,53
115,54
115,55
115,56
115,57
120,58
120,59
132,60
134,61
134,62
134,63
138,64
138,65
138,66
141,67
141,68
141,69
141,70
161,71
179,72
182,73
182,74
184,75
196,76
200,77
200,78
200,79
218,80
219,81
223,82
223,83
223,84
241,85
241,86
241,87
246,88
246,89
249,90
249,91
249,92
249,93
252,94
252,95
252,96
255,97
256,98
261,99
261,100
293,101
296,102
296,103
308,104
308,105
308,106
311,107
311,108
313,109
313,110
316,111
316,112
316,113
325,114
325,115
325,116
325,117
348,118
348,119
355,120
355,121
355,122
355,123
355,124
355,125
383,126
392,127
392,128
392,129
392,130
392,131
392,132
392,133
392,134
392,135
392,136
