score,frame
0,0
0,1
1,2
1,3
1,4
3,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
8,13
8,14
22,15
22,16
22,17
31,18
31,19
34,20
34,21
34,22
34,23
34,24
38,25
43,26
43,27
43,28
58,29
58,30
58,31
58,32
84,33
84,34
84,35
84,36
84,37
88,38
88,39
97,40
97,41
98,42
98,43
98,44
98,45
98,46
98,47
105,48
105,49
114,50
114,51
118,52
118,53
129,54
129,55
134,56
134,57
147,58
147,59
150,60
150,61
150,62
150,63
150,64
150,65
159,66
159,67
159,68
169,69
169,70
170,71
175,72
177,73
180,74
180,75
180,76
180,77
183,78
183,79
183,80
183,81
183,82
226,83
231,84
235,85
237,86
237,87
237,88
237,89
262,90
262,91
262,92
267,93
267,94
268,95
268,96
270,97
270,98
275,99
275,100
284,101
284,102
285,103
302,104
302,105
302,106
302,107
302,108
304,109
304,110
304,111
304,112
304,113
304,114
304,115
305,116
308,117
