score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
6,8
7,9
11,10
11,11
16,12
16,13
16,14
19,15
23,16
27,17
27,18
38,19
38,20
38,21
47,22
47,23
47,24
47,25
47,26
50,27
51,28
51,29
51,30
53,31
53,32
66,33
66,34
71,35
73,36
88,37
88,38
91,39
98,40
101,41
101,42
102,43
102,44
102,45
129,46
129,47
132,48
137,49
144,50
144,51
144,52
144,53
144,54
154,55
154,56
154,57
154,58
154,59
158,60
163,61
163,62
170,63
170,64
175,65
175,66
205,67
205,68
207,69
207,70
213,71
213,72
213,73
213,74
214,75
214,76
214,77
214,78
223,79
223,80
226,81
230,82
230,83
230,84
230,85
230,86
230,87
244,88
244,89
246,90
257,91
266,92
266,93
266,94
269,95
280,96
280,97
280,98
284,99
284,100
284,101
284,102
284,103
284,104
293,105
293,106
293,107
293,108
296,109
296,110
301,111
301,112
308,113
311,114
311,115
338,116
338,117
338,118
341,119
341,120
347,121
347,122
347,123
347,124
348,125
396,126
401,127
401,128
401,129
406,130
406,131
406,132
406,133
410,134
421,135
421,136
421,137
421,138
421,139
439,140
440,141
440,142
440,143
444,144
455,145
460,146
463,147
463,148
465,149
468,150
468,151
470,152
470,153
471,154
471,155
478,156
