score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
10,9
12,10
15,11
15,12
15,13
15,14
28,15
28,16
28,17
28,18
28,19
31,20
45,21
51,22
53,23
53,24
53,25
58,26
67,27
72,28
72,29
72,30
72,31
72,32
72,33
72,34
72,35
72,36
72,37
72,38
97,39
97,40
101,41
101,42
104,43
109,44
113,45
115,46
121,47
132,48
132,49
132,50
134,51
134,52
137,53
137,54
137,55
146,56
146,57
150,58
156,59
162,60
162,61
171,62
171,63
171,64
171,65
171,66
193,67
193,68
193,69
198,70
201,71
201,72
201,73
228,74
230,75
239,76
240,77
240,78
243,79
245,80
245,81
245,82
247,83
247,84
260,85
260,86
283,87
283,88
287,89
298,90
298,91
299,92
301,93
301,94
302,95
302,96
307,97
316,98
316,99
322,100
322,101
322,102
352,103
352,104
361,105
372,106
372,107
372,108
372,109
372,110
374,111
374,112
374,113
374,114
374,115
383,116
383,117
383,118
384,119
384,120
388,121
388,122
398,123
418,124
418,125
418,126
418,127
418,128
423,129
423,130
423,131
441,132
446,133
451,134
451,135
451,136
451,137
451,138
452,139
454,140
458,141
458,142
458,143
465,144
465,145
465,146
469,147
480,148
485,149
485,150
485,151
485,152
485,153
485,154
490,155
