score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
19,15
22,16
22,17
32,18
47,19
47,20
50,21
50,22
59,23
64,24
67,25
67,26
71,27
71,28
71,29
71,30
71,31
74,32
74,33
74,34
74,35
74,36
75,37
82,38
82,39
82,40
84,41
112,42
112,43
117,44
117,45
117,46
128,47
128,48
128,49
128,50
128,51
128,52
135,53
150,54
150,55
154,56
154,57
159,58
168,59
168,60
177,61
177,62
177,63
180,64
180,65
180,66
181,67
181,68
181,69
185,70
185,71
208,72
209,73
209,74
227,75
227,76
233,77
233,78
237,79
237,80
237,81
242,82
245,83
254,84
254,85
254,86
254,87
254,88
254,89
254,90
255,91
255,92
255,93
255,94
267,95
267,96
267,97
270,98
270,99
270,100
272,101
279,102
279,103
279,104
290,105
311,106
311,107
314,108
314,109
319,110
319,111
319,112
323,113
352,114
352,115
384,116
388,117
391,118
391,119
391,120
398,121
398,122
398,123
401,124
401,125
401,126
408,127
408,128
408,129
410,130
410,131
410,132
412,133
412,134
417,135
417,136
432,137
432,138
432,139
436,140
441,141
441,142
441,143
444,144
447,145
447,146
467,147
468,148
468,149
468,150
474,151
478,152
493,153
493,154
493,155
493,156
500,157
505,158
505,159
508,160
508,161
526,162
526,163
526,164
528,165
528,166
528,167
528,168
528,169
529,170
538,171
565,172
568,173
568,174
575,175
608,176
608,177
610,178
610,179
610,180
610,181
615,182
615,183
618,184
618,185
