score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
8,10
12,11
12,12
24,13
24,14
29,15
29,16
29,17
29,18
29,19
29,20
29,21
36,22
47,23
47,24
55,25
55,26
59,27
59,28
59,29
65,30
70,31
81,32
81,33
81,34
88,35
93,36
95,37
107,38
107,39
110,40
110,41
110,42
110,43
110,44
124,45
127,46
131,47
135,48
135,49
136,50
136,51
138,52
138,53
143,54
157,55
160,56
160,57
160,58
160,59
163,60
178,61
178,62
178,63
179,64
179,65
179,66
205,67
205,68
205,69
210,70
210,71
210,72
214,73
214,74
217,75
217,76
217,77
256,78
260,79
260,80
260,81
260,82
260,83
260,84
263,85
263,86
269,87
274,88
274,89
281,90
281,91
281,92
290,93
290,94
290,95
290,96
290,97
301,98
301,99
301,100
304,101
304,102
309,103
309,104
334,105
334,106
334,107
336,108
336,109
336,110
336,111
336,112
336,113
336,114
336,115
340,116
384,117
389,118
403,119
414,120
414,121
414,122
414,123
414,124
419,125
419,126
419,127
419,128
419,129
419,130
419,131
424,132
439,133
439,134
442,135
442,136
442,137
448,138
448,139
448,140
449,141
451,142
463,143
463,144
463,145
469,146
469,147
470,148
472,149
472,150
