score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
13,9
13,10
13,11
22,12
22,13
22,14
22,15
22,16
27,17
31,18
31,19
31,20
31,21
31,22
34,23
35,24
37,25
37,26
37,27
60,28
60,29
64,30
64,31
75,32
78,33
79,34
81,35
81,36
90,37
90,38
94,39
112,40
112,41
112,42
117,43
117,44
118,45
118,46
118,47
118,48
125,49
136,50
140,51
140,52
142,53
160,54
160,55
165,56
167,57
167,58
167,59
172,60
175,61
175,62
175,63
175,64
175,65
175,66
175,67
175,68
180,69
183,70
183,71
184,72
186,73
190,74
213,75
216,76
216,77
216,78
219,79
221,80
236,81
236,82
238,83
238,84
251,85
251,86
260,87
260,88
264,89
264,90
264,91
264,92
264,93
268,94
268,95
270,96
270,97
277,98
277,99
277,100
277,101
282,102
287,103
287,104
287,105
287,106
290,107
290,108
290,109
290,110
290,111
