score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
14,9
24,10
27,11
27,12
31,13
31,14
42,15
42,16
42,17
42,18
45,19
45,20
45,21
50,22
50,23
50,24
50,25
50,26
61,27
61,28
61,29
61,30
61,31
71,32
71,33
71,34
71,35
71,36
101,37
101,38
103,39
110,40
110,41
111,42
111,43
129,44
129,45
129,46
129,47
133,48
134,49
134,50
134,51
134,52
134,53
137,54
137,55
137,56
137,57
137,58
150,59
152,60
152,61
153,62
153,63
163,64
163,65
163,66
166,67
167,68
167,69
167,70
169,71
169,72
209,73
212,74
217,75
217,76
217,77
217,78
217,79
217,80
217,81
217,82
217,83
227,84
227,85
227,86
247,87
252,88
256,89
256,90
256,91
256,92
256,93
277,94
277,95
277,96
286,97
286,98
286,99
291,100
291,101
291,102
301,103
301,104
301,105
305,106
305,107
317,108
317,109
322,110
322,111
322,112
322,113
364,114
364,115
368,116
368,117
371,118
386,119
387,120
387,121
390,122
390,123
394,124
394,125
399,126
408,127
408,128
408,129
412,130
412,131
412,132
412,133
412,134
420,135
420,136
420,137
420,138
420,139
438,140
443,141
443,142
444,143
444,144
444,145
449,146
459,147
463,148
468,149
468,150
468,151
468,152
468,153
468,154
468,155
