score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
10,9
10,10
13,11
22,12
27,13
27,14
27,15
27,16
28,17
28,18
28,19
28,20
28,21
33,22
48,23
48,24
48,25
48,26
48,27
54,28
54,29
54,30
54,31
76,32
79,33
88,34
88,35
88,36
91,37
91,38
91,39
92,40
97,41
97,42
97,43
102,44
102,45
113,46
113,47
113,48
115,49
115,50
115,51
127,52
127,53
127,54
127,55
131,56
150,57
155,58
159,59
170,60
170,61
170,62
170,63
170,64
170,65
174,66
176,67
179,68
188,69
188,70
188,71
188,72
188,73
202,74
202,75
202,76
203,77
203,78
238,79
241,80
241,81
243,82
250,83
250,84
250,85
250,86
251,87
251,88
256,89
256,90
259,91
259,92
259,93
276,94
276,95
277,96
280,97
280,98
280,99
281,100
283,101
286,102
287,103
287,104
301,105
303,106
303,107
303,108
305,109
305,110
343,111
343,112
343,113
348,114
349,115
349,116
349,117
356,118
356,119
356,120
356,121
359,122
359,123
359,124
384,125
384,126
385,127
386,128
386,129
386,130
392,131
417,132
417,133
417,134
422,135
422,136
422,137
423,138
423,139
423,140
423,141
432,142
437,143
437,144
438,145
438,146
438,147
438,148
438,149
438,150
438,151
438,152
443,153
443,154
447,155
447,156
449,157
449,158
449,159
