score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
10,9
12,10
12,11
21,12
26,13
26,14
26,15
26,16
27,17
27,18
27,19
28,20
28,21
28,22
30,23
30,24
30,25
54,26
54,27
54,28
54,29
60,30
60,31
62,32
62,33
62,34
62,35
65,36
68,37
68,38
68,39
68,40
75,41
75,42
90,43
95,44
95,45
99,46
99,47
110,48
115,49
115,50
115,51
115,52
120,53
123,54
123,55
123,56
123,57
128,58
128,59
129,60
129,61
132,62
132,63
137,64
138,65
140,66
140,67
153,68
153,69
157,70
157,71
157,72
157,73
157,74
157,75
158,76
158,77
158,78
158,79
181,80
181,81
186,82
186,83
186,84
195,85
205,86
208,87
208,88
208,89
212,90
212,91
214,92
214,93
214,94
214,95
214,96
227,97
227,98
227,99
232,100
232,101
253,102
253,103
253,104
274,105
274,106
274,107
278,108
285,109
287,110
287,111
287,112
287,113
287,114
287,115
290,116
290,117
320,118
320,119
320,120
320,121
320,122
