score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
10,7
10,8
10,9
10,10
10,11
15,12
15,13
15,14
33,15
33,16
40,17
40,18
40,19
45,20
50,21
53,22
53,23
53,24
53,25
53,26
53,27
53,28
57,29
68,30
75,31
75,32
93,33
98,34
102,35
102,36
102,37
102,38
102,39
102,40
105,41
120,42
120,43
123,44
127,45
127,46
132,47
134,48
134,49
134,50
145,51
157,52
157,53
157,54
157,55
162,56
177,57
177,58
177,59
180,60
182,61
182,62
187,63
187,64
187,65
190,66
190,67
190,68
190,69
190,70
190,71
250,72
250,73
250,74
250,75
261,76
261,77
266,78
270,79
270,80
271,81
271,82
271,83
271,84
274,85
275,86
277,87
322,88
322,89
322,90
322,91
322,92
322,93
323,94
323,95
326,96
329,97
329,98
342,99
342,100
342,101
342,102
357,103
360,104
362,105
362,106
362,107
367,108
367,109
367,110
367,111
367,112
