score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
10,9
12,10
15,11
15,12
15,13
24,14
26,15
29,16
29,17
36,18
36,19
36,20
39,21
39,22
39,23
39,24
39,25
46,26
46,27
46,28
46,29
57,30
57,31
69,32
69,33
69,34
69,35
69,36
69,37
71,38
101,39
101,40
102,41
102,42
102,43
104,44
107,45
110,46
117,47
117,48
117,49
117,50
138,51
139,52
146,53
146,54
146,55
149,56
149,57
149,58
149,59
151,60
173,61
173,62
173,63
178,64
178,65
178,66
178,67
178,68
178,69
196,70
198,71
201,72
201,73
201,74
206,75
210,76
221,77
221,78
221,79
221,80
221,81
222,82
250,83
252,84
252,85
252,86
252,87
252,88
263,89
268,90
271,91
271,92
271,93
271,94
271,95
283,96
289,97
289,98
291,99
291,100
291,101
291,102
302,103
302,104
312,105
312,106
315,107
316,108
321,109
321,110
324,111
324,112
324,113
324,114
334,115
334,116
334,117
356,118
356,119
356,120
368,121
368,122
369,123
369,124
376,125
376,126
409,127
409,128
411,129
411,130
414,131
414,132
419,133
419,134
434,135
434,136
438,137
440,138
443,139
447,140
