score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
13,8
13,9
15,10
15,11
20,12
29,13
29,14
29,15
29,16
29,17
29,18
29,19
29,20
40,21
44,22
44,23
50,24
50,25
59,26
59,27
59,28
59,29
59,30
62,31
62,32
62,33
67,34
67,35
67,36
74,37
74,38
94,39
94,40
94,41
106,42
106,43
106,44
106,45
106,46
106,47
106,48
106,49
106,50
108,51
108,52
108,53
177,54
177,55
177,56
177,57
178,58
178,59
178,60
178,61
178,62
181,63
181,64
186,65
186,66
186,67
186,68
186,69
191,70
192,71
204,72
204,73
204,74
204,75
206,76
213,77
213,78
213,79
213,80
216,81
216,82
227,83
227,84
227,85
231,86
236,87
236,88
236,89
247,90
247,91
247,92
250,93
254,94
254,95
254,96
254,97
255,98
257,99
281,100
281,101
293,102
293,103
304,104
304,105
308,106
308,107
308,108
326,109
331,110
334,111
338,112
338,113
349,114
352,115
356,116
356,117
356,118
360,119
360,120
362,121
362,122
362,123
362,124
365,125
365,126
368,127
368,128
368,129
