score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
8,10
13,11
13,12
14,13
21,14
21,15
21,16
21,17
26,18
26,19
38,20
38,21
38,22
38,23
38,24
49,25
52,26
54,27
54,28
54,29
54,30
65,31
65,32
69,33
69,34
74,35
74,36
74,37
75,38
79,39
79,40
79,41
79,42
79,43
81,44
81,45
86,46
89,47
89,48
89,49
98,50
98,51
101,52
101,53
108,54
109,55
111,56
111,57
111,58
114,59
114,60
115,61
115,62
143,63
143,64
144,65
144,66
144,67
144,68
144,69
144,70
153,71
164,72
218,73
218,74
221,75
221,76
226,77
226,78
235,79
235,80
235,81
244,82
244,83
244,84
247,85
247,86
247,87
271,88
271,89
271,90
271,91
271,92
271,93
271,94
276,95
280,96
280,97
280,98
280,99
281,100
281,101
281,102
286,103
286,104
290,105
290,106
290,107
292,108
292,109
292,110
297,111
315,112
338,113
338,114
338,115
338,116
338,117
344,118
344,119
344,120
344,121
344,122
351,123
351,124
351,125
351,126
351,127
360,128
363,129
368,130
368,131
368,132
369,133
371,134
371,135
371,136
371,137
