score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
10,10
15,11
19,12
19,13
24,14
24,15
33,16
34,17
34,18
34,19
45,20
45,21
50,22
50,23
51,24
51,25
55,26
55,27
55,28
60,29
60,30
61,31
61,32
63,33
66,34
66,35
75,36
78,37
81,38
99,39
99,40
104,41
104,42
104,43
107,44
107,45
116,46
120,47
120,48
120,49
140,50
144,51
144,52
144,53
156,54
156,55
156,56
156,57
156,58
156,59
158,60
159,61
159,62
159,63
159,64
168,65
168,66
172,67
172,68
172,69
172,70
181,71
181,72
186,73
191,74
194,75
194,76
194,77
209,78
209,79
209,80
209,81
214,82
233,83
238,84
249,85
249,86
249,87
249,88
249,89
252,90
252,91
252,92
252,93
262,94
262,95
264,96
264,97
273,98
273,99
274,100
274,101
274,102
274,103
280,104
316,105
316,106
316,107
319,108
328,109
333,110
333,111
333,112
333,113
333,114
333,115
333,116
336,117
343,118
343,119
343,120
343,121
343,122
343,123
346,124
350,125
362,126
373,127
373,128
373,129
380,130
380,131
380,132
400,133
400,134
400,135
400,136
405,137
405,138
405,139
408,140
413,141
416,142
416,143
438,144
438,145
441,146
441,147
441,148
450,149
461,150
461,151
461,152
461,153
461,154
