score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
15,10
15,11
15,12
16,13
18,14
18,15
22,16
22,17
22,18
26,19
27,20
27,21
27,22
35,23
37,24
40,25
40,26
40,27
40,28
40,29
40,30
43,31
60,32
60,33
60,34
61,35
68,36
68,37
68,38
68,39
89,40
89,41
94,42
94,43
94,44
97,45
101,46
101,47
101,48
101,49
119,50
141,51
161,52
161,53
166,54
167,55
176,56
176,57
178,58
178,59
181,60
181,61
185,62
186,63
186,64
186,65
186,66
189,67
189,68
189,69
189,70
189,71
189,72
189,73
194,74
196,75
196,76
196,77
212,78
212,79
218,80
218,81
218,82
218,83
218,84
218,85
218,86
218,87
223,88
223,89
223,90
223,91
237,92
237,93
237,94
241,95
241,96
241,97
242,98
266,99
275,100
293,101
300,102
311,103
311,104
311,105
311,106
316,107
316,108
320,109
320,110
320,111
335,112
335,113
335,114
335,115
337,116
338,117
345,118
347,119
347,120
347,121
347,122
350,123
350,124
350,125
353,126
353,127
353,128
365,129
365,130
365,131
370,132
370,133
370,134
370,135
370,136
373,137
373,138
373,139
380,140
381,141
381,142
381,143
385,144
