score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
6,8
6,9
11,10
11,11
11,12
20,13
20,14
20,15
20,16
20,17
20,18
41,19
41,20
41,21
41,22
45,23
50,24
50,25
55,26
55,27
55,28
55,29
56,30
56,31
74,32
74,33
74,34
74,35
99,36
99,37
99,38
101,39
102,40
102,41
107,42
107,43
107,44
107,45
107,46
107,47
107,48
109,49
109,50
109,51
109,52
120,53
120,54
125,55
132,56
132,57
132,58
132,59
140,60
140,61
140,62
143,63
148,64
148,65
157,66
163,67
168,68
168,69
168,70
168,71
171,72
173,73
173,74
177,75
186,76
186,77
188,78
188,79
206,80
206,81
213,82
213,83
213,84
213,85
213,86
225,87
225,88
225,89
230,90
232,91
232,92
236,93
236,94
236,95
236,96
236,97
236,98
236,99
236,100
