score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
13,8
13,9
13,10
13,11
13,12
14,13
14,14
14,15
14,16
14,17
21,18
21,19
22,20
22,21
22,22
23,23
29,24
32,25
46,26
46,27
50,28
50,29
50,30
50,31
55,32
55,33
55,34
55,35
81,36
81,37
81,38
81,39
81,40
81,41
86,42
86,43
89,44
91,45
91,46
95,47
98,48
103,49
103,50
105,51
105,52
108,53
117,54
117,55
139,56
139,57
140,58
151,59
151,60
151,61
156,62
156,63
158,64
163,65
163,66
196,67
196,68
196,69
196,70
196,71
196,72
196,73
199,74
210,75
210,76
210,77
210,78
210,79
210,80
210,81
210,82
210,83
212,84
221,85
221,86
221,87
224,88
224,89
224,90
231,91
231,92
231,93
240,94
240,95
245,96
245,97
252,98
252,99
252,100
254,101
254,102
269,103
272,104
272,105
272,106
281,107
281,108
281,109
286,110
286,111
317,112
317,113
317,114
332,115
332,116
333,117
333,118
337,119
337,120
337,121
340,122
340,123
340,124
