score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
8,9
17,10
17,11
17,12
17,13
19,14
31,15
31,16
31,17
35,18
40,19
40,20
45,21
45,22
45,23
45,24
45,25
46,26
48,27
48,28
60,29
60,30
60,31
61,32
61,33
76,34
79,35
82,36
84,37
91,38
91,39
102,40
114,41
114,42
115,43
115,44
118,45
122,46
122,47
122,48
126,49
128,50
128,51
128,52
131,53
136,54
136,55
136,56
184,57
187,58
187,59
189,60
189,61
189,62
189,63
189,64
189,65
194,66
194,67
194,68
198,69
205,70
216,71
216,72
216,73
217,74
217,75
220,76
221,77
221,78
226,79
226,80
226,81
249,82
251,83
251,84
254,85
256,86
256,87
256,88
256,89
278,90
278,91
278,92
280,93
280,94
284,95
293,96
293,97
293,98
293,99
298,100
298,101
309,102
309,103
310,104
313,105
318,106
318,107
322,108
324,109
324,110
324,111
335,112
335,113
335,114
335,115
335,116
335,117
