score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
13,9
13,10
13,11
13,12
27,13
27,14
27,15
36,16
47,17
47,18
52,19
52,20
52,21
52,22
52,23
52,24
52,25
52,26
52,27
52,28
53,29
71,30
71,31
76,32
76,33
76,34
78,35
78,36
78,37
78,38
83,39
90,40
90,41
90,42
90,43
90,44
99,45
99,46
99,47
99,48
134,49
134,50
134,51
134,52
134,53
134,54
139,55
139,56
139,57
146,58
146,59
150,60
150,61
153,62
153,63
156,64
174,65
174,66
174,67
174,68
174,69
183,70
183,71
183,72
198,73
198,74
208,75
208,76
219,77
219,78
219,79
219,80
221,81
221,82
221,83
221,84
221,85
221,86
232,87
233,88
256,89
256,90
256,91
261,92
261,93
262,94
273,95
282,96
282,97
282,98
284,99
284,100
284,101
284,102
284,103
284,104
284,105
284,106
284,107
284,108
302,109
302,110
302,111
302,112
302,113
304,114
308,115
308,116
326,117
326,118
326,119
326,120
326,121
326,122
326,123
347,124
347,125
352,126
352,127
