score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
13,13
13,14
13,15
22,16
25,17
25,18
36,19
36,20
36,21
36,22
36,23
50,24
54,25
54,26
54,27
54,28
54,29
54,30
54,31
76,32
81,33
88,34
88,35
88,36
88,37
91,38
91,39
92,40
97,41
97,42
97,43
108,44
109,45
111,46
114,47
114,48
114,49
114,50
114,51
121,52
130,53
130,54
137,55
140,56
140,57
140,58
140,59
145,60
145,61
155,62
155,63
155,64
155,65
155,66
166,67
166,68
166,69
166,70
171,71
171,72
173,73
173,74
173,75
173,76
173,77
173,78
176,79
176,80
187,81
220,82
221,83
228,84
232,85
255,86
255,87
255,88
255,89
260,90
260,91
260,92
260,93
271,94
275,95
293,96
293,97
293,98
298,99
298,100
302,101
302,102
302,103
305,104
310,105
310,106
310,107
332,108
335,109
335,110
335,111
346,112
346,113
346,114
346,115
346,116
348,117
348,118
349,119
349,120
358,121
358,122
358,123
360,124
365,125
377,126
378,127
378,128
381,129
385,130
385,131
385,132
400,133
400,134
400,135
400,136
400,137
