score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
6,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
10,15
11,16
19,17
19,18
31,19
31,20
32,21
32,22
46,23
50,24
50,25
50,26
53,27
55,28
55,29
55,30
55,31
73,32
73,33
73,34
78,35
78,36
78,37
78,38
80,39
80,40
84,41
85,42
103,43
106,44
109,45
112,46
114,47
114,48
115,49
115,50
115,51
122,52
126,53
126,54
135,55
135,56
135,57
138,58
138,59
143,60
143,61
143,62
143,63
144,64
144,65
144,66
147,67
147,68
152,69
154,70
155,71
175,72
184,73
184,74
186,75
186,76
186,77
204,78
209,79
209,80
214,81
214,82
214,83
214,84
219,85
219,86
219,87
240,88
240,89
240,90
242,91
242,92
242,93
256,94
261,95
262,96
262,97
262,98
263,99
265,100
274,101
277,102
291,103
293,104
293,105
293,106
293,107
293,108
293,109
296,110
307,111
307,112
324,113
324,114
324,115
342,116
342,117
343,118
345,119
345,120
345,121
347,122
347,123
347,124
347,125
347,126
347,127
347,128
350,129
360,130
365,131
365,132
365,133
365,134
365,135
370,136
370,137
370,138
370,139
370,140
