score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
15,8
15,9
15,10
15,11
23,12
27,13
38,14
38,15
40,16
43,17
43,18
43,19
43,20
43,21
43,22
54,23
57,24
61,25
66,26
69,27
69,28
69,29
74,30
74,31
74,32
78,33
78,34
80,35
81,36
86,37
91,38
91,39
91,40
91,41
91,42
91,43
109,44
110,45
114,46
114,47
114,48
139,49
139,50
139,51
140,52
142,53
142,54
142,55
142,56
142,57
149,58
164,59
164,60
164,61
168,62
168,63
168,64
168,65
171,66
171,67
171,68
182,69
182,70
182,71
182,72
182,73
187,74
187,75
189,76
189,77
213,78
213,79
213,80
213,81
218,82
218,83
218,84
231,85
231,86
231,87
238,88
251,89
251,90
256,91
260,92
286,93
289,94
289,95
290,96
292,97
292,98
292,99
305,100
308,101
323,102
323,103
323,104
323,105
323,106
323,107
328,108
328,109
335,110
340,111
340,112
343,113
352,114
352,115
352,116
352,117
352,118
352,119
358,120
358,121
358,122
358,123
358,124
362,125
