score,frame
0,0
0,1
1,2
1,3
3,4
3,5
6,6
10,7
10,8
10,9
13,10
13,11
13,12
13,13
13,14
13,15
18,16
18,17
18,18
36,19
36,20
36,21
36,22
36,23
48,24
48,25
48,26
48,27
48,28
50,29
61,30
61,31
61,32
64,33
67,34
71,35
71,36
74,37
74,38
74,39
85,40
85,41
90,42
90,43
93,44
101,45
101,46
102,47
102,48
129,49
129,50
132,51
132,52
133,53
153,54
153,55
153,56
153,57
156,58
156,59
156,60
156,61
156,62
156,63
165,64
165,65
172,66
172,67
172,68
172,69
172,70
198,71
198,72
198,73
198,74
198,75
198,76
203,77
206,78
206,79
206,80
206,81
206,82
211,83
213,84
213,85
213,86
242,87
248,88
248,89
248,90
249,91
249,92
254,93
254,94
254,95
254,96
254,97
