score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
8,8
11,9
11,10
11,11
11,12
11,13
14,14
19,15
19,16
31,17
31,18
31,19
31,20
35,21
46,22
46,23
46,24
46,25
46,26
46,27
49,28
50,29
57,30
57,31
60,32
62,33
62,34
62,35
62,36
62,37
62,38
78,39
78,40
85,41
85,42
90,43
93,44
93,45
93,46
108,47
108,48
108,49
126,50
126,51
126,52
126,53
126,54
126,55
126,56
126,57
126,58
135,59
140,60
144,61
150,62
151,63
151,64
151,65
151,66
151,67
154,68
155,69
162,70
176,71
176,72
176,73
176,74
176,75
181,76
181,77
188,78
188,79
188,80
238,81
247,82
247,83
247,84
247,85
247,86
252,87
252,88
256,89
256,90
256,91
256,92
268,93
272,94
275,95
275,96
276,97
276,98
278,99
296,100
296,101
307,102
307,103
311,104
316,105
316,106
318,107
318,108
318,109
324,110
324,111
328,112
328,113
328,114
346,115
346,116
346,117
349,118
349,119
349,120
349,121
356,122
366,123
371,124
371,125
373,126
373,127
373,128
373,129
377,130
419,131
419,132
426,133
426,134
426,135
426,136
426,137
444,138
444,139
444,140
444,141
449,142
450,143
477,144
481,145
481,146
486,147
486,148
486,149
486,150
501,151
501,152
501,153
501,154
501,155
501,156
516,157
516,158
516,159
516,160
