score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
15,8
15,9
22,10
22,11
25,12
25,13
36,14
36,15
40,16
45,17
45,18
48,19
53,20
56,21
56,22
56,23
56,24
56,25
78,26
78,27
80,28
80,29
80,30
84,31
89,32
89,33
89,34
89,35
89,36
93,37
100,38
105,39
108,40
110,41
110,42
121,43
121,44
121,45
121,46
121,47
140,48
145,49
145,50
145,51
145,52
150,53
150,54
153,55
157,56
157,57
161,58
162,59
162,60
163,61
189,62
189,63
189,64
189,65
198,66
201,67
204,68
207,69
216,70
216,71
216,72
216,73
216,74
216,75
234,76
234,77
234,78
254,79
255,80
255,81
255,82
264,83
264,84
266,85
266,86
266,87
271,88
271,89
271,90
271,91
271,92
271,93
279,94
279,95
306,96
306,97
306,98
306,99
306,100
311,101
316,102
316,103
316,104
316,105
327,106
327,107
327,108
327,109
343,110
343,111
348,112
348,113
352,114
352,115
352,116
354,117
354,118
354,119
354,120
354,121
354,122
365,123
374,124
377,125
377,126
377,127
377,128
378,129
378,130
378,131
