score,frame
0,0
0,1
1,2
1,3
1,4
1,5
6,6
10,7
10,8
11,9
13,10
13,11
13,12
18,13
23,14
23,15
32,16
32,17
32,18
37,19
41,20
41,21
44,22
44,23
59,24
59,25
62,26
62,27
62,28
62,29
73,30
73,31
74,32
74,33
74,34
79,35
79,36
79,37
79,38
79,39
83,40
83,41
92,42
92,43
92,44
92,45
92,46
94,47
111,48
111,49
117,50
117,51
117,52
121,53
121,54
121,55
121,56
132,57
132,58
132,59
141,60
141,61
146,62
146,63
155,64
158,65
176,66
176,67
176,68
176,69
178,70
179,71
179,72
179,73
188,74
188,75
188,76
190,77
190,78
190,79
223,80
223,81
223,82
223,83
223,84
223,85
230,86
230,87
233,88
233,89
235,90
240,91
240,92
240,93
243,94
252,95
252,96
255,97
259,98
259,99
291,100
296,101
299,102
303,103
303,104
310,105
310,106
321,107
321,108
323,109
323,110
328,111
331,112
331,113
340,114
340,115
340,116
344,117
366,118
366,119
369,120
369,121
374,122
374,123
374,124
376,125
380,126
380,127
391,128
391,129
396,130
396,131
396,132
396,133
