score,frame
0,0
0,1
1,2
1,3
1,4
3,5
6,6
10,7
15,8
15,9
15,10
15,11
15,12
15,13
15,14
24,15
29,16
33,17
34,18
34,19
34,20
34,21
38,22
38,23
47,24
47,25
47,26
47,27
47,28
47,29
48,30
48,31
64,32
64,33
64,34
72,35
72,36
72,37
72,38
94,39
94,40
96,41
96,42
96,43
97,44
103,45
106,46
106,47
111,48
112,49
112,50
112,51
114,52
121,53
121,54
132,55
132,56
132,57
146,58
146,59
146,60
146,61
155,62
155,63
166,64
166,65
166,66
173,67
173,68
173,69
173,70
173,71
185,72
189,73
189,74
189,75
189,76
194,77
194,78
194,79
194,80
225,81
225,82
225,83
225,84
225,85
225,86
226,87
228,88
228,89
228,90
