score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
10,8
10,9
12,10
12,11
12,12
12,13
17,14
26,15
26,16
26,17
41,18
41,19
46,20
46,21
46,22
46,23
46,24
46,25
53,26
65,27
72,28
74,29
83,30
83,31
83,32
83,33
83,34
83,35
110,36
110,37
110,38
110,39
111,40
113,41
113,42
113,43
118,44
123,45
123,46
125,47
125,48
143,49
143,50
152,51
152,52
152,53
157,54
157,55
162,56
162,57
162,58
162,59
162,60
162,61
167,62
167,63
167,64
179,65
179,66
179,67
179,68
184,69
184,70
184,71
186,72
186,73
193,74
198,75
198,76
209,77
209,78
209,79
211,80
214,81
219,82
223,83
223,84
223,85
223,86
225,87
229,88
229,89
229,90
229,91
234,92
237,93
237,94
252,95
252,96
255,97
259,98
259,99
259,100
259,101
263,102
263,103
263,104
263,105
293,106
293,107
293,108
293,109
293,110
293,111
293,112
