score,frame
0,0
0,1
1,2
1,3
3,4
6,5
6,6
6,7
6,8
6,9
15,10
15,11
26,12
26,13
26,14
29,15
29,16
29,17
30,18
42,19
42,20
51,21
51,22
54,23
54,24
57,25
57,26
57,27
58,28
62,29
62,30
62,31
67,32
67,33
68,34
73,35
73,36
73,37
73,38
78,39
78,40
78,41
78,42
78,43
78,44
87,45
122,46
127,47
127,48
129,49
147,50
147,51
147,52
152,53
152,54
159,55
159,56
164,57
164,58
164,59
168,60
168,61
168,62
179,63
179,64
179,65
179,66
181,67
182,68
189,69
189,70
204,71
204,72
204,73
204,74
204,75
213,76
213,77
218,78
222,79
222,80
222,81
262,82
262,83
266,84
276,85
278,86
278,87
282,88
282,89
282,90
287,91
288,92
290,93
293,94
293,95
309,96
309,97
309,98
309,99
314,100
323,101
323,102
323,103
323,104
324,105
324,106
324,107
326,108
330,109
331,110
334,111
334,112
334,113
334,114
334,115
334,116
334,117
383,118
383,119
383,120
388,121
388,122
388,123
393,124
393,125
404,126
408,127
408,128
413,129
416,130
416,131
416,132
416,133
