score,frame
0,0
0,1
1,2
1,3
1,4
1,5
4,6
8,7
11,8
14,9
14,10
14,11
14,12
14,13
16,14
16,15
16,16
21,17
26,18
26,19
30,20
30,21
41,22
41,23
44,24
48,25
53,26
62,27
62,28
81,29
81,30
81,31
84,32
84,33
95,34
95,35
95,36
95,37
95,38
95,39
107,40
107,41
108,42
113,43
115,44
119,45
119,46
119,47
119,48
120,49
122,50
140,51
140,52
158,53
158,54
158,55
159,56
161,57
170,58
170,59
185,60
188,61
193,62
193,63
193,64
200,65
226,66
226,67
226,68
226,69
227,70
229,71
229,72
234,73
234,74
234,75
235,76
235,77
235,78
235,79
235,80
240,81
245,82
249,83
249,84
251,85
251,86
254,87
254,88
254,89
254,90
254,91
254,92
276,93
281,94
281,95
281,96
281,97
290,98
290,99
290,100
297,101
298,102
298,103
300,104
344,105
344,106
344,107
344,108
344,109
349,110
349,111
349,112
349,113
357,114
357,115
357,116
362,117
371,118
371,119
371,120
371,121
371,122
371,123
374,124
374,125
386,126
386,127
397,128
397,129
401,130
401,131
404,132
404,133
404,134
409,135
424,136
432,137
432,138
432,139
434,140
437,141
442,142
446,143
478,144
479,145
479,146
479,147
479,148
481,149
481,150
481,151
484,152
494,153
498,154
501,155
506,156
506,157
518,158
518,159
518,160
533,161
533,162
533,163
533,164
533,165
